StudentID,CourseCode
Std_ID_0233,CourseCode_004
Std_ID_0096,CourseCode_015
Std_ID_0084,CourseCode_012
Std_ID_0217,CourseCode_017
Std_ID_0219,CourseCode_020
Std_ID_0099,CourseCode_015
Std_ID_0151,CourseCode_015
Std_ID_0090,CourseCode_004
Std_ID_0019,CourseCode_012
Std_ID_0081,CourseCode_005
Std_ID_0028,CourseCode_010
Std_ID_0157,CourseCode_012
Std_ID_0035,CourseCode_015
Std_ID_0094,CourseCode_018
Std_ID_0003,CourseCode_019
Std_ID_0085,CourseCode_011
Std_ID_0234,CourseCode_010
Std_ID_0005,CourseCode_001
Std_ID_0142,CourseCode_001
Std_ID_0053,CourseCode_020
Std_ID_0123,CourseCode_001
Std_ID_0070,CourseCode_004
Std_ID_0116,CourseCode_004
Std_ID_0140,CourseCode_003
Std_ID_0074,CourseCode_007
Std_ID_0008,CourseCode_014
Std_ID_0250,CourseCode_015
Std_ID_0137,CourseCode_020
Std_ID_0134,CourseCode_015
Std_ID_0092,CourseCode_019
Std_ID_0084,CourseCode_010
Std_ID_0195,CourseCode_017
Std_ID_0012,CourseCode_004
Std_ID_0180,CourseCode_020
Std_ID_0133,CourseCode_017
Std_ID_0128,CourseCode_019
Std_ID_0042,CourseCode_003
Std_ID_0060,CourseCode_004
Std_ID_0009,CourseCode_001
Std_ID_0225,CourseCode_001
Std_ID_0223,CourseCode_012
Std_ID_0236,CourseCode_010
Std_ID_0141,CourseCode_014
Std_ID_0111,CourseCode_011
Std_ID_0179,CourseCode_019
Std_ID_0057,CourseCode_014
Std_ID_0154,CourseCode_005
Std_ID_0207,CourseCode_009
Std_ID_0080,CourseCode_020
Std_ID_0023,CourseCode_017
Std_ID_0084,CourseCode_017
Std_ID_0180,CourseCode_018
Std_ID_0129,CourseCode_017
Std_ID_0092,CourseCode_009
Std_ID_0149,CourseCode_014
Std_ID_0080,CourseCode_014
Std_ID_0051,CourseCode_004
Std_ID_0023,CourseCode_002
Std_ID_0008,CourseCode_003
Std_ID_0209,CourseCode_014
Std_ID_0014,CourseCode_006
Std_ID_0035,CourseCode_013
Std_ID_0169,CourseCode_013
Std_ID_0011,CourseCode_014
Std_ID_0196,CourseCode_016
Std_ID_0134,CourseCode_009
Std_ID_0061,CourseCode_011
Std_ID_0228,CourseCode_008
Std_ID_0213,CourseCode_001
Std_ID_0022,CourseCode_020
Std_ID_0016,CourseCode_011
Std_ID_0196,CourseCode_008
Std_ID_0232,CourseCode_014
Std_ID_0203,CourseCode_005
Std_ID_0018,CourseCode_017
Std_ID_0100,CourseCode_004
Std_ID_0250,CourseCode_002
Std_ID_0218,CourseCode_011
Std_ID_0082,CourseCode_004
Std_ID_0021,CourseCode_003
Std_ID_0240,CourseCode_012
Std_ID_0235,CourseCode_014
Std_ID_0093,CourseCode_013
Std_ID_0130,CourseCode_016
Std_ID_0074,CourseCode_010
Std_ID_0206,CourseCode_004
Std_ID_0129,CourseCode_005
Std_ID_0047,CourseCode_015
Std_ID_0163,CourseCode_003
Std_ID_0008,CourseCode_005
Std_ID_0215,CourseCode_001
Std_ID_0103,CourseCode_019
Std_ID_0131,CourseCode_001
Std_ID_0019,CourseCode_013
Std_ID_0141,CourseCode_009
Std_ID_0074,CourseCode_020
Std_ID_0143,CourseCode_020
Std_ID_0008,CourseCode_012
Std_ID_0002,CourseCode_001
Std_ID_0107,CourseCode_013
Std_ID_0007,CourseCode_020
Std_ID_0081,CourseCode_012
Std_ID_0058,CourseCode_017
Std_ID_0124,CourseCode_020
Std_ID_0010,CourseCode_009
Std_ID_0210,CourseCode_020
Std_ID_0085,CourseCode_019
Std_ID_0037,CourseCode_003
Std_ID_0209,CourseCode_004
Std_ID_0235,CourseCode_012
Std_ID_0034,CourseCode_013
Std_ID_0053,CourseCode_004
Std_ID_0031,CourseCode_020
Std_ID_0004,CourseCode_018
Std_ID_0173,CourseCode_013
Std_ID_0188,CourseCode_001
Std_ID_0025,CourseCode_020
Std_ID_0223,CourseCode_013
Std_ID_0111,CourseCode_009
Std_ID_0240,CourseCode_017
Std_ID_0202,CourseCode_011
Std_ID_0049,CourseCode_019
Std_ID_0115,CourseCode_014
Std_ID_0159,CourseCode_016
Std_ID_0024,CourseCode_015
Std_ID_0057,CourseCode_007
Std_ID_0084,CourseCode_011
Std_ID_0057,CourseCode_020
Std_ID_0212,CourseCode_003
Std_ID_0187,CourseCode_008
Std_ID_0211,CourseCode_007
Std_ID_0203,CourseCode_009
Std_ID_0104,CourseCode_015
Std_ID_0202,CourseCode_020
Std_ID_0202,CourseCode_004
Std_ID_0015,CourseCode_011
Std_ID_0125,CourseCode_017
Std_ID_0020,CourseCode_014
Std_ID_0206,CourseCode_015
Std_ID_0090,CourseCode_003
Std_ID_0128,CourseCode_014
Std_ID_0231,CourseCode_009
Std_ID_0108,CourseCode_013
Std_ID_0134,CourseCode_004
Std_ID_0181,CourseCode_007
Std_ID_0065,CourseCode_013
Std_ID_0042,CourseCode_012
Std_ID_0031,CourseCode_004
Std_ID_0154,CourseCode_004
Std_ID_0133,CourseCode_004
Std_ID_0017,CourseCode_003
Std_ID_0107,CourseCode_008
Std_ID_0019,CourseCode_009
Std_ID_0171,CourseCode_018
Std_ID_0223,CourseCode_015
Std_ID_0248,CourseCode_007
Std_ID_0148,CourseCode_007
Std_ID_0062,CourseCode_013
Std_ID_0248,CourseCode_020
Std_ID_0012,CourseCode_001
Std_ID_0193,CourseCode_002
Std_ID_0196,CourseCode_002
Std_ID_0033,CourseCode_011
Std_ID_0203,CourseCode_011
Std_ID_0088,CourseCode_005
Std_ID_0124,CourseCode_005
Std_ID_0197,CourseCode_013
Std_ID_0037,CourseCode_017
Std_ID_0102,CourseCode_017
Std_ID_0123,CourseCode_007
Std_ID_0021,CourseCode_004
Std_ID_0182,CourseCode_002
Std_ID_0141,CourseCode_018
Std_ID_0199,CourseCode_007
Std_ID_0047,CourseCode_007
Std_ID_0170,CourseCode_010
Std_ID_0188,CourseCode_010
Std_ID_0061,CourseCode_013
Std_ID_0163,CourseCode_002
Std_ID_0016,CourseCode_006
Std_ID_0142,CourseCode_015
Std_ID_0165,CourseCode_009
Std_ID_0069,CourseCode_014
Std_ID_0171,CourseCode_014
Std_ID_0012,CourseCode_015
Std_ID_0035,CourseCode_009
Std_ID_0111,CourseCode_002
Std_ID_0063,CourseCode_007
Std_ID_0222,CourseCode_005
Std_ID_0144,CourseCode_003
Std_ID_0010,CourseCode_001
Std_ID_0174,CourseCode_012
Std_ID_0003,CourseCode_009
Std_ID_0214,CourseCode_014
Std_ID_0140,CourseCode_002
Std_ID_0045,CourseCode_006
Std_ID_0052,CourseCode_011
Std_ID_0112,CourseCode_009
Std_ID_0184,CourseCode_001
Std_ID_0114,CourseCode_010
Std_ID_0077,CourseCode_020
Std_ID_0207,CourseCode_017
Std_ID_0130,CourseCode_007
Std_ID_0086,CourseCode_003
Std_ID_0200,CourseCode_018
Std_ID_0132,CourseCode_019
Std_ID_0181,CourseCode_015
Std_ID_0043,CourseCode_004
Std_ID_0111,CourseCode_001
Std_ID_0177,CourseCode_008
Std_ID_0058,CourseCode_008
Std_ID_0216,CourseCode_006
Std_ID_0093,CourseCode_010
Std_ID_0221,CourseCode_011
Std_ID_0225,CourseCode_012
Std_ID_0005,CourseCode_010
Std_ID_0048,CourseCode_020
Std_ID_0096,CourseCode_003
Std_ID_0030,CourseCode_019
Std_ID_0078,CourseCode_009
Std_ID_0048,CourseCode_009
Std_ID_0027,CourseCode_015
Std_ID_0181,CourseCode_019
Std_ID_0156,CourseCode_001
Std_ID_0110,CourseCode_007
Std_ID_0217,CourseCode_012
Std_ID_0109,CourseCode_020
Std_ID_0145,CourseCode_004
Std_ID_0052,CourseCode_018
Std_ID_0156,CourseCode_020
Std_ID_0069,CourseCode_007
Std_ID_0241,CourseCode_006
Std_ID_0043,CourseCode_008
Std_ID_0092,CourseCode_005
Std_ID_0080,CourseCode_018
Std_ID_0060,CourseCode_016
Std_ID_0108,CourseCode_012
Std_ID_0064,CourseCode_009
Std_ID_0073,CourseCode_008
Std_ID_0118,CourseCode_005
Std_ID_0210,CourseCode_006
Std_ID_0087,CourseCode_015
Std_ID_0096,CourseCode_016
Std_ID_0076,CourseCode_012
Std_ID_0083,CourseCode_018
Std_ID_0138,CourseCode_001
Std_ID_0158,CourseCode_015
Std_ID_0183,CourseCode_014
Std_ID_0127,CourseCode_005
Std_ID_0241,CourseCode_017
Std_ID_0250,CourseCode_007
Std_ID_0216,CourseCode_012
Std_ID_0058,CourseCode_020
Std_ID_0144,CourseCode_006
Std_ID_0073,CourseCode_015
Std_ID_0199,CourseCode_004
Std_ID_0040,CourseCode_010
Std_ID_0114,CourseCode_002
Std_ID_0178,CourseCode_020
Std_ID_0117,CourseCode_004
Std_ID_0177,CourseCode_007
Std_ID_0126,CourseCode_016
Std_ID_0226,CourseCode_017
Std_ID_0087,CourseCode_007
Std_ID_0079,CourseCode_003
Std_ID_0016,CourseCode_009
Std_ID_0079,CourseCode_013
Std_ID_0104,CourseCode_002
Std_ID_0020,CourseCode_010
Std_ID_0078,CourseCode_004
Std_ID_0004,CourseCode_002
Std_ID_0067,CourseCode_012
Std_ID_0015,CourseCode_006
Std_ID_0229,CourseCode_013
Std_ID_0032,CourseCode_006
Std_ID_0121,CourseCode_007
Std_ID_0172,CourseCode_001
Std_ID_0161,CourseCode_017
Std_ID_0224,CourseCode_008
Std_ID_0195,CourseCode_012
Std_ID_0046,CourseCode_002
Std_ID_0017,CourseCode_008
Std_ID_0221,CourseCode_012
Std_ID_0004,CourseCode_008
Std_ID_0236,CourseCode_009
Std_ID_0023,CourseCode_011
Std_ID_0196,CourseCode_017
Std_ID_0155,CourseCode_006
Std_ID_0237,CourseCode_006
Std_ID_0137,CourseCode_015
Std_ID_0249,CourseCode_012
Std_ID_0239,CourseCode_005
Std_ID_0188,CourseCode_005
Std_ID_0074,CourseCode_013
Std_ID_0115,CourseCode_007
Std_ID_0216,CourseCode_005
Std_ID_0235,CourseCode_017
Std_ID_0140,CourseCode_014
Std_ID_0022,CourseCode_002
Std_ID_0082,CourseCode_020
Std_ID_0103,CourseCode_014
Std_ID_0100,CourseCode_003
Std_ID_0141,CourseCode_015
Std_ID_0120,CourseCode_010
Std_ID_0019,CourseCode_019
Std_ID_0013,CourseCode_007
Std_ID_0029,CourseCode_011
Std_ID_0007,CourseCode_010
Std_ID_0170,CourseCode_011
Std_ID_0183,CourseCode_016
Std_ID_0033,CourseCode_019
Std_ID_0136,CourseCode_015
Std_ID_0083,CourseCode_006
Std_ID_0070,CourseCode_002
Std_ID_0172,CourseCode_009
Std_ID_0199,CourseCode_005
Std_ID_0187,CourseCode_020
Std_ID_0230,CourseCode_014
Std_ID_0124,CourseCode_012
Std_ID_0185,CourseCode_004
Std_ID_0043,CourseCode_017
Std_ID_0238,CourseCode_014
Std_ID_0191,CourseCode_003
Std_ID_0143,CourseCode_011
Std_ID_0249,CourseCode_016
Std_ID_0026,CourseCode_011
